Probe	GeneID	MOCK_1	MOCK_2	MOCK_3	TATCRE.1	TATCRE_2	TATCRE_3
Egmuw75VP5fuJA5QxI	EGR3	9.62303374825425	9.75328801576114	10.0931294712346	10.1494694284937	9.8709693166506	10.1620857795829
i1HierKk_SXnXeEeys	EHD1	7.7363151764328	7.87586762145864	7.83483510629517	7.80895501938089	7.99460780149481	7.93114087345062
EeNDggWhsDN0CHH.e4	EHF	7.59380540213617	7.51943650915659	7.36742087075901	7.55676169091109	7.59372995635779	7.63267172393902
QCqT1L51LR1dzJTR7c	EI24	10.3514830320417	10.9636481864245	10.7729500744327	11.0400285968245	11.1783819550437	10.8419830395787
cSR2RAjneinMsu7frQ	EIF1A	10.9423465161252	11.6955163086818	11.8271003828979	11.6008879308573	11.5686175462813	11.3945703380415
cqQsHA4fOSgSHdQKDs	EIF2S1	7.76378954481874	7.76244721683189	7.92747144590044	7.804361921758	7.7386680245967	7.62082305382667
cjWAUFxJ7l3ibu_o4U	EIF2AK3	7.84469793067906	7.84387219906994	7.92774152769895	8.05968271600936	8.06566893981196	8.01453732753815
KXWvvg3rc4bh1F4nbo	EIF2B4	10.8879872181702	10.7199537680742	11.0620895255421	10.3700062796576	10.3635789499758	10.3255023230919
EAFfwlB43hJ.VNLILo	EIF3A	11.7162156357557	11.3174188469483	11.9636942292836	11.7465671524411	11.7351533097348	11.9180861186579
fSQN0h2KtMhDVPgjoo	DDX19A	11.0161398491421	10.3489804658753	10.8360759757482	10.4313573956917	10.5661524625521	10.7691139816816
HBF1PgiOVdBvnhdP4o	EIF4A1	11.9101936344637	12.4726614586286	12.3234923991768	11.342165049068	11.7046514457462	11.6570590046592
cuB6Fe_cJdJCQ01yso	EIF4A2	13.7692138942383	13.4152125334087	13.8517200983535	13.4605817695443	13.6136839841821	13.383829531939
WqySLoBT6eIgA538Lo	EIF4E	8.52820132188911	8.11128255774955	8.48600459298165	8.29528227304294	8.23960297835437	8.26131755604559
Ep6vF6gJRH.H39XhKA	EIF4EBP1	11.8522617472364	11.1397635957157	11.0671146883769	10.2736090360076	10.3041073165612	10.2636297873988
NiJJEpwhLs9dUrd2V8	EIF4EBP2	9.40962067643766	10.092882081772	9.29879571469592	9.38317746879585	8.77506849592479	9.07124107601181
r98HsPjr75bDLM_Xs8	EIF4G2	12.5682921521254	11.4310129317123	12.4608889263517	11.0870976945576	11.1387596231881	11.0358600888077
Bp3ipQIJDqLXicsye4	ELF1	10.4451352039033	10.2869229404821	10.2987585243089	10.10762714912	10.1218487897287	10.2528051242678
354HWfkxGOwUnuX1.k	ELK3	9.8329131363018	10.3866107677555	10.1475892038028	9.93507355505247	9.95322922260204	9.63559476336248
3SIprl1K1.fIv7fexE	ELL	10.3124484986627	10.4840334475458	10.4631330325303	9.89516670941024	9.93996597224959	9.87554031923632
Wm3o32D6_z7x5QgkV4	AIMP1	11.5704567009395	11.4339807584804	11.995535535915	11.6920989410358	11.8532937204503	11.7792985735042
xoocuRzfzvnmDl8h8E	EMB	10.7781457459328	10.2266132536539	10.8606670224754	10.0535010761071	10.2794982420271	10.1045706809995
EYsYhUiCiHfFVQdtN8	EMD	8.2150801113628	8.6905210936084	8.40921360152186	8.67022392663541	8.68182648781779	8.52882424251912
BqdVdrHmvkSLP2XAUI	MARK2	11.0553335246746	11.1845371868561	10.9977930074036	11.8153435542212	11.2818579835379	11.4418134648834
fO0dde_ut3ldRNdPfs	EMP3	10.1132349825358	10.7362119496011	9.80586086620418	10.238490979984	10.1286477760803	10.2959639453343
NaxCI8U._79c5H9_64	ADGRE1	7.98638717646072	7.75900564751383	8.07441275318349	8.05275510924495	8.01482265518631	8.09547081961169
6g7.593qxdeRVQZ6V4	EN1	7.68836733382081	7.71684285623214	7.61148962545604	7.6478292190024	7.55322039433242	7.82325169124
04NIpK6t7i.ilJSpzc	ENAH	8.22965460183079	7.97034536365461	8.08551327950865	8.50400890350624	8.56566008926367	8.67370106554316
EcpP6n5x_FPdle4DtU	ENC1	8.24915878197625	8.23577184970768	8.27669196386825	8.41301809465949	8.54626239696306	8.43064348377874
ZEaR5a0RU558glwl3k	ENG	7.57385797972786	7.83042819264113	7.72263958452737	7.80077988159964	7.76949058652008	7.7361320447122
uAuBSNp1uFi1eSm7CU	ENO1	12.0248221807867	12.1588575515956	11.6357155155575	10.539267854503	10.6670151700797	10.647152810364
6tUS_UU3W6f4DhRRTw	ENO2	9.34385935256862	8.98814012193933	8.94960433714071	8.6188109660168	8.52188817841992	8.49087725575986
TCl5D5edeCtBSNp1uE	ENO3	8.06066186319937	8.17968354811408	8.10300978111516	8.17445962870925	8.29508394564537	8.22829003976966
02tEKusuRAgEi_migo	EPB41L2	8.53802177512812	9.22253531117465	9.05905962264049	8.96252751450531	9.15592086998664	9.23525992346934
0R7Qe7RJW24OO0WTdg	EPB41L3	7.71143437517006	7.77803711942845	7.70826718767788	8.0436143698722	7.92464080310721	7.92805847801686
uod6l5NIeuH.PVFAe8	EPB41L4A	7.54517469633024	7.60299472288983	7.49638302138869	7.67144241262666	7.49732248253832	7.67516323588572
r5Ro4eqjQromrojwoY	STOM	7.5043254603313	7.59545607272832	7.61184098056807	7.53372644287282	7.40954050020475	7.54292326430197
9_7J67TRNO5OuaBee0	EPC1	9.63955742216282	9.30186477872521	9.59899224355427	9.59336990974759	9.60595987362912	9.60021917749669
QUl4uneOo1fNgu3eLo	EPHA1	7.55025878021006	7.57948977808466	7.47482355521375	7.42748129008296	7.40253797733193	7.56952485711123
6e1O0dArI8A7tzB6QE	EPHA3	7.59266228351123	7.54049206921061	7.5624578268034	7.62211525024995	7.40604530997219	7.57734605113601
QeHykMRQqYj.M5E.eg	EPHB2	7.68111117086395	7.5611505705493	7.58556661164744	7.57172819120031	7.70225223618551	7.50088469617193
o6fySSV69fVLTHzoI4	EPHX1	8.45877202423694	9.21380222546761	8.90306905589123	9.16431703410845	9.10906276950157	9.24828617019492
lRG5RTlffjgxXgoLRU	EPN2	7.82293062761371	7.66409955408377	7.72620726417953	7.50971616578836	7.62953653404033	7.62476023341889
KSSxLnd6BHgnPxTuTQ	EPS15	9.8582138158929	9.88586315744076	9.96492713067745	9.7421803170443	9.68452092766787	9.87710830820265
35S3eKzjrjS8p319Q0	EPS15L1	9.44336686670126	10.0295869666435	10.01213728242	10.0742400514945	9.82807254378784	9.91077818859833
3re3laCuUi38FA0e9I	EPS8	7.77424800116756	8.07852263884868	7.94622120271965	7.75554039026272	7.72154176774275	7.8429463213538
3elc6dqcuMtF9ShMTo	NR2F6	7.96746944722372	8.40934891185824	8.20092224279183	8.50658527056655	8.53412555419515	8.57193269969537
QeiFxKmziSCUlhdfOg	ERCC1	8.62472737377229	8.78103567216411	8.80300432351835	8.87550799084637	8.74525794918111	8.80972996991519
fp4o3X7MnXeXnjH73s	ERCC2	8.70134210653264	8.5665443305149	8.61128206548045	8.19948491121392	8.37662512694926	8.291619690522
lngBS0u4pfB5fbq1ys	ERCC3	11.5522650296188	11.7733596084979	11.9842794058467	11.818461016412	12.0147625601054	11.6549093683739
3oU7gKiu5jvJfefqNc	ERF	7.70107487036985	7.66009764827556	7.79046530501731	7.81150074919361	7.61834638005407	7.77117399769194
HpcERTs47T_CoBxe78	ERG	7.51274903170194	7.58822577184041	7.65264063452398	7.47900146422906	7.64295100370864	7.60071325794002
6e2Lef8JLiZHBX_6q4	ERH	13.2606928938911	13.0403928953897	13.4078201582241	13.3837235571217	13.3400100637979	13.2238179326049
6_ioFaPW4U3_iLTSqs	CES1C	7.78812754607411	7.5715546055662	7.73941407139594	7.5758925246516	7.65653699315833	7.70304474223757
Hnu9_qQAJ.y6M.qFI4	ESD	11.4249389533695	11.1839993837481	11.3925522246472	11.7995126822457	11.6331260828882	11.7519660742474
6XcQe3gSZPigSnlWJw	PTPRV	7.80633460508926	7.86068962825759	7.88759836162685	8.47142957516802	8.41811962865998	8.13909820825186
xWm13g7_VzefGAnki4	AMZ2	8.36865003558007	8.31362722057193	8.50032514890323	8.84363859220824	8.87837940485067	8.67968403442589
EJ7rHuqoCyy7nOo8qI	ESR1	7.52595892698252	7.56019848727823	7.53373679814278	7.33984759314901	7.56289984600996	7.5840297725266
oedAJbkIOBHliEDWVE	FGD6	8.35885519958551	8.23793717519816	8.44486575250821	8.0674386606438	8.15948484171052	8.07878427294906
Hf1UjpU0gmvT4mgMSE	DROSHA	10.2975893561285	10.5593298628379	10.6082941831602	10.4726521706233	10.6720208136622	10.7226246289742
0_e.I2C..eFfe10_4E	CELF2	12.6103567430229	11.9313276566679	12.4314750329609	12.3056748317768	11.8445102029849	12.2946476561635
WtxvPPFlmE250Iuupk	ETV2	7.58134626491577	7.61756397055329	7.70333076128064	7.74281962995863	7.84662974446232	7.68444485853489
cjlTdHwMOE7TjX2g30	ETV1	7.55297558798026	7.53368072015246	7.52747049553088	7.62844120127365	7.71993427857142	7.73381723029806
0ntdTy9907lIonwEhs	MECOM	7.94882214435378	7.79316102946969	7.86239322141247	7.97164416653377	7.93551822999923	7.78139191461429
0rrP1TUb_dI41At4Tk	EVI2A	11.425726439682	11.3628199112723	11.3259794157653	11.1874791255066	11.0599784293973	10.6613776943684
KV9XUiCJ4TrDU_hOQI	EVI5	8.42169668003453	8.43173862855677	8.42120904832533	9.23261700704887	9.08488033513913	8.9050637702865
ZmG1BX.gFJQXDxWx7o	BCL11A	10.8843316073401	11.2581807880054	11.4850635157347	11.6966186247909	11.6721465528398	11.774586652598
lQH0HXo..Ls3hEgRas	EVL	12.3206194047605	11.7885187565297	11.806203992296	10.9114565715226	11.1144696651565	11.2048035496957
rqJR8oHXsdNfMlLv4o	EVX1	7.61624185654684	7.7093737370927	7.8360095496768	7.68808700570467	7.78889867833571	7.68096207659992
uFIA7.A.MPUz8w76YQ	EWSR1	7.58811432901353	7.59768939210015	7.49244736731546	7.72407539328132	7.61481526537946	7.70420777393439
6lnjU90jinoVrXfwIU	EXT1	8.47377904476507	8.42030882472621	8.45687844256615	8.11690856179552	8.26835719916603	8.17496450112403
Zi04lSNRJIkSnlCO3E	EXT2	9.84319388176883	9.84098682149152	9.94613361299804	10.0020584987589	10.2135682239221	9.9522706242758
ZunRB8Av_C314UXVYc	EYA1	7.81903728266166	7.95644044530023	8.00596571055211	7.60589293815009	7.75359561986696	7.83804629165945
36u4E8kvlC7y0X3Hu0	MAN2A2	7.7015664528572	7.80231980015687	7.71253039280936	7.85562074816578	7.88615878216699	7.67748180677267
x6ndt7pCR7Hf4Vb91U	POFUT1	8.39520593265685	8.40970927755615	8.46361878925062	8.02913818743304	8.28955616858833	8.3908968329638
o3vr9D3lM.TtyX8i6U	IGF2BP3	9.19568019649619	9.28118157232237	9.11459574499974	10.0843904463419	9.93152355530089	10.2233614835868
xtN0xTipXIRSAcnKpU	EYA2	7.80829377446303	7.57995326046252	7.7461224537587	7.66361206725789	7.63004885009427	7.74017902268256
6niPy7oEQIRHdKN.q4	RXFP2	7.66024000835404	7.62170591097971	7.77070103857832	7.65743120700272	7.8670226312854	7.84403309664109
uSgCk1OrqMzM.O4eak	EYA3	8.13207999554526	7.86499877282361	8.00646944261621	8.20655983319223	8.21182759264959	7.79266648665446
inrHdRXuVDvf7x4ij8	ACAP3	8.57480241689726	8.48213762474791	8.67065242067634	8.4981960282464	8.49518088544293	8.36677329949369
B1dFIqAKiLpEneZUi4	ERI3	7.95748579808221	8.19098041366159	8.2684587586421	8.07729169911721	8.10560337240055	8.11607622468143
WUkQtNW8CFeDktl2uU	EZH2	11.0885998031674	11.0117628314849	10.6264187542943	10.9714490127352	10.7314462393715	11.0362528060219
9Sc0s8mK7fljNItLu0	SFXN1	12.9709425582001	12.5502851226673	12.9043325904056	11.0941212766819	11.2829568397915	11.4702784116745
9oKdx7sdyHt0lF4veo	ANKRD6	7.52514281515606	7.63017086035783	7.6444247758874	7.75712301864829	7.8670226312854	7.71583429372504
uVfX.q9T9d5jgfRsdI	ELMO2	7.67201557639247	7.81924217919837	7.82331755587576	7.91664057386162	8.05876073593319	7.66706042421686
QXnElSv9SrrQntITUI	ELMO1	11.8851604820601	11.9828024896718	12.3003282561958	11.7875855185604	11.7892863064699	11.6353327182349
Kwfr1rvp43Q8eHV7Vs	F2R	7.73232130837818	7.75762755217926	7.83718273178892	7.82668613744058	7.72904020495471	7.5285053869778
9Ti8lO7FVF3khH5JfA	UBOX5	9.86871615529063	9.48542489272631	9.90682664215585	9.74132535956852	9.64915130891597	9.33911085733481
BoI3gEKpT5KLE6dSnw	F2RL1	7.86147263823066	7.77115965310592	7.94009518592489	7.60822104500182	7.72314906957016	7.66648247525279
T4PdyFRTx0dnN9g9FU	F8	7.74281003429186	7.88513061523744	7.95416164984122	7.76553595792618	8.00721900379121	7.89321085034779
K_n_7lyQvHwPLldQ9Q	F8A	10.1456105557716	9.51458508718865	9.93992678802094	9.37503258875372	9.31796270539679	9.37790185539689
uqaC3S9V17AF_qLXu4	EMID1	7.75280534438642	7.71197608320825	7.63306117585683	7.50225140362228	7.58767906644188	7.46402788680122
EeeHecG9Rx__Xf_35A	F9	8.64469244476261	8.39723633951132	8.64670545517796	8.49495700174694	8.26573241020827	8.29768935112481
NqS4rBI1UqVId8QexM	CASKIN2	8.36756453054592	8.48231081658306	8.42565608141384	8.55378727296247	8.699266318585	8.65433200791322
xURRIp9oCOFwhEKop4	FAAH	7.78070271298524	7.76405227064492	7.58445082881647	7.62153885529219	7.64555151555946	7.73034220874867
BaOQAIpZ65SrGN4Aq8	SEC63	10.4733228290542	10.7759300781792	10.5925505278148	10.4729161049895	10.5286298818701	10.2753596410133
lykf_qUnp5X2U3Pu64	GPR6	7.63183064967452	7.62170591097971	7.8248009812154	7.52883209358356	7.8561156819016	7.56053876071545
oVOV54XahXh.grzEnU	SESN1	9.12599575407676	9.39974306966675	9.56437258830457	9.94880885643215	9.8709693166506	9.85688443771934
iV6nu7XqS8oDR_ndI4	BMP2K	7.5332477777392	7.69946914757015	7.62092694128049	7.63873626505994	7.76261771525668	7.67690203632476
i1KVdKJDolPp3kg4FA	COLEC12	7.47109312307674	7.52584446155769	7.67097105225438	7.64158366500648	7.46363598196871	7.52151734322825
WRUt.WF9dcJPfUJBHY	P2RY14	7.91005547816652	8.24775091283348	8.21889974945779	7.87672182162308	7.78420067944001	7.86024308447969
lgQiAwtDvee113w4jk	TTBK2	7.92167274926172	7.83749562792055	8.02098150796255	8.21594203767653	8.25177934362264	8.13236294734971
rkqleHlEfolQwFPt0k	FADD	10.0332958334351	9.78043258597986	9.8764338558996	10.2571662822801	10.1330899139063	10.3849113762385
rZfd17ox4JPq_YHN7I	PTK2	10.0169871962615	9.93386444303751	9.98960684114554	10.3763012130275	10.3713881651419	10.5365353435062
unbtHS9DtEfeXfkI_c	FAF1	11.7013349339503	11.9359496467536	12.0147058961968	11.9644176773117	12.0994483383065	12.201401254245
KaC0QhEV_XzijTnFHk	FAH	10.164352524302	11.1125368754091	11.0055332230026	10.6777440694951	10.8485260746935	10.7690356081386
QCCU_8CKun7RHhOp3o	WDR5	9.7442064615133	9.1610487468246	9.19190424800374	9.25654931829279	9.61093945003163	9.30992159239932
Q5CnUt6Sq0EgoaX0AU	NEK8	8.24605274474389	8.24441950822632	8.24280183603543	8.26162396403955	8.16994504647969	8.06708837621641
cXgrt6feaf37vzdJEY	FANCA	7.90305253339793	8.06452716768879	8.2364051889957	8.27255116907095	8.07340154386981	7.94798415848406
E6EnrSGX33y3fnehVI	FANCC	7.91052147097199	8.36817556031467	8.0194888039862	8.18364374809604	8.23883856078963	8.11197729374392
QF10lLPnqf7NXtnr30	LNX2	8.0355000558145	8.51797767676826	8.56807371535601	8.60771396525305	8.60936395800135	8.29809313803104
Hr9Tp36f3v3gtTVkUk	CALN1	7.67154013298941	7.62334310025778	7.69107577333617	7.93457209768238	7.94724979892194	7.90212802013272
NYQkLoAEUiLEmyS15I	DCLRE1B	7.85094437737318	8.06069638159003	7.98768081177985	8.08750537948975	8.08407334399131	7.88477060890789
BXw6E5x_.4RDR_ceUM	SLC7A12	7.52063167727154	7.35462210988539	7.52338026531841	7.43271261310966	7.50953500992506	7.47563045573203
u6s.je3rte534nopXk	SLC17A6	7.48356674020785	7.58364678513746	7.67063359999475	7.64839572526356	7.6047702425591	7.64978320776494
rOUHs_E_kHXru93_Uk	FAS	11.5114498141691	11.3070607047887	11.546384226476	11.0999495055995	10.974082605819	10.8810108782332
WeqPjlB6vAyb.Soi5U	SRSF10	9.5388048044155	9.68237756875714	9.43039848046084	9.06877669721045	9.46169371027793	9.37492240859961
xQaaf7uUuSqnsR6n78	FAT1	7.67296749163977	7.6416801936811	7.5031851921825	7.67367225926172	7.5167241092095	7.56391570482659
6vfu6PCnoql.eiuAwI	FBN1	7.68691126606421	7.7601533191648	7.80837102418626	7.77077047322135	7.61481526537946	7.5622284063028
cyE29UWI1FIKRS206o	FBP1	7.66822188996016	7.67153520038085	7.59690640052364	7.55736319029586	7.40253797733193	7.75974781312408
Bo_95I5R3.Lzns3jfc	MS4A2	7.67487535808007	7.5854836098146	7.62405525922212	7.56695493347503	7.4081438957024	7.55884662826681
ZSBIbn6eT3.VH3D3dY	FCER1G	8.0091105567111	8.09831681252122	8.07084749161594	7.93597876375819	7.78472342806286	7.78534742912615
TtcCclVCtz1fP6UfXU	FCER2A	12.9910047749402	12.9808097027231	12.5149370225399	12.61977044118	12.4343902131647	12.5683404696146
fiAV9SKCyuLEhJXeqk	FCGR2B	9.2441378080105	9.28680120439518	8.9597494456565	8.75258401399951	8.49293327941173	8.63891553184225
Ql3F4qtVMInOQOu0Ho	FCNB	7.68933931611869	7.66508659373669	7.59762739033379	7.44765313788921	7.5167241092095	7.44548169345233
B95CeF1S7p_KUKKgXg	FDXR	8.21626634853959	8.23655950405423	8.44975405650935	8.17085065667455	8.35348570764228	8.21981407719938
rlNcN_Hi58.zAvh7t4	FECH	7.87432060072528	7.67248336642491	7.85808773415649	7.70017814065192	7.61683166060247	7.62984024880308
HpfBcekoV7X_w70WRU	FEM1B	10.3788793173513	10.3749388643231	10.2687877730115	9.81572481476185	9.94510959399814	9.81173687098761
3gP4H55eeLUsvuSouI	FEN1	11.5805151474478	12.030619576395	12.4452698959119	12.0144924769971	12.3029579214264	12.1958771918404
EJNN5SidRLNZCaTa4g	FES	7.75680179659135	7.7697840540785	7.64408155043741	8.04797396965224	7.92274072932457	7.99743106703578
NdF7E7ELXXtPo.pG4E	FGF13	7.7622929941456	7.72310667331589	7.90206299601446	7.74068910435591	7.73064606000699	7.89163183769107
Bvt.AJPzx7Cys9C6.M	FGF14	7.42422598177909	7.48173879355463	7.51692264548629	7.45603326450734	7.32873254412779	7.50028969009301
xi4O7fXtVAShJFKBcc	FGFR2	7.60581182289844	7.5268270316323	7.57919460279625	7.65630470688466	7.47206948951447	7.66186341273921
W_XtGAYgJTd3gCywZI	FGL2	7.89508621674455	8.19459893890272	8.10208325109723	7.92137997078823	7.86504562679607	7.86881892798389
WXe6IJ6yeE5d7_gFKI	FGR	7.68933931611869	7.66508659373669	7.5699737037517	7.48532039249387	7.58413154527999	7.62588730240066
u7vkdJinHqI59LtfRI	FH1	11.1354346696702	11.5946833703093	11.4704438977821	11.3689483735641	11.6108741723153	11.3142748842782
NVJ1wlJXfSpISFFxHA	IL4I1	15.2450353571238	15.4016594687085	15.4308840238282	15.5715264803488	15.4977530247987	15.5916727742852
KVSgSOP3lfXhNCueHc	PPM1G	10.5035658795846	10.4905232562676	10.2057840704272	9.74146788596663	9.78325929045481	9.84688750344559
BxK2rpdHtR.Ztq_gf4	SMC2	8.8905036098747	8.46508411471519	8.77182687726622	8.77620203926105	8.80560662352597	8.37408893162774
fo7sTdj5Ic4qoYIhp4	SH3PXD2A	7.70205822272371	7.7130089066153	7.81736356541458	7.56695493347503	7.71939841478256	7.545212538801
QqJ314bVFFf7MhFxWE	FKBP1A	10.9822569880627	11.2542806679956	10.7219623191836	10.6911339346773	10.8328618882141	10.73157356203
xiniejXhDHtT_Xi5Xo	FKBP2	9.71388801504762	9.58897334731043	9.66762658188853	10.085980969678	9.91386037051266	9.9919862593214
HF_d14vrPXjBld6zRI	FKBP4	11.3455386187394	11.4790299798467	11.5910123169982	11.1559668080852	11.0006342317667	10.629694692977
ooK5UkVej.E737PSw0	FKBP5	8.91012804998885	8.71615048268559	8.91824981320641	8.8345938187916	8.91980972473199	8.84565591577378
rof4AI5AVW4QtM0gpI	FKBP7	7.97559978811324	7.87722440893786	8.0904389239172	7.91378981683818	7.81370190056811	7.84403309664109
3L.V3Syl6pJHFPX15U	FKBP8	11.1892755620623	11.3686269555169	11.1354753117844	11.2179730522287	11.3132013612005	11.1534708443984
KV4FdFQseVFRAN0wUU	FOXI1	7.51815489569313	7.71709633819483	7.58630850505669	7.70345908435991	7.7700182205507	7.54177681019489
0rv3eMu9UNOUqLcUeI	FOXM1	8.59728984030232	9.09071383908978	8.96527589964444	9.022318688128	8.93640979342748	9.0632032773612
N2Ek36W4hYZSXSqWCQ	FOXL1	7.80584453356393	7.57249333997324	7.63271564282829	7.57351430346692	7.73973652365364	7.66937338704106
cp_oFy.4zF8B9XtHcU	LPIN1	8.30676260188441	8.26723786941348	8.49545705985916	8.09089472087487	8.21338467020219	8.01161836258102
E5fXFOVNBIK4H_1bdE	FLI1	8.65987972402023	9.20824983095413	8.61819642411955	8.75531751309408	8.58872738243264	8.89336644870892
66JG9ZQlUlwksXOF0g	FLII	9.35068516411484	9.56176948655206	8.96251523764838	9.10780471789394	9.30855994437931	9.31675539448614
QUuV5FCPjzfSVNUHPw	FLOT1	10.2611416458243	9.91678022931253	10.1162257876067	10.6464517878724	10.1261991362427	10.2823318430199
lo75HFUeXtVd64AwI0	FLOT2	8.85286329784937	8.79380030615351	8.80233380273847	9.21497132488345	9.2569788718494	9.29616074182021
TnNqPd6958CHyf6Jc4	FLT1	7.55798289402267	7.44856570355731	7.53857716173488	7.71651243380071	7.56659565742929	7.61074473872282
9uoWNHglzghm7bSwL0	FMO3	7.58209609766639	7.63017086035783	7.61814008146745	7.4605265734881	7.65706245925729	7.61633646294697
oczIRToIj5I.Lq7SlQ	FMO5	7.51939471869382	7.45171573105853	7.54930153693327	7.37821843713957	7.4797576989704	7.59570730638629
QXXXEmopI3tJKSf8TU	FMR1	8.79720455750061	8.49697177391776	8.62644701072951	8.52131505707254	8.55522308575016	8.38747389499194
fuv18rdTplEkH4fS90	ZCCHC14	7.52921085640081	7.61207893157624	7.54031898121056	7.72083873582281	7.78629054950415	7.66474936210234
KpHot5d.bf7BIN_Xck	ASB13	9.73465430670453	9.95301338829045	10.2968049129423	10.1822164030361	10.0694739765943	10.2352983962913
WK4xU02oLl6Goy4KaU	FNBP1	7.93644427256797	7.92174686882853	7.60193031565729	7.73802173700964	7.52027888831895	7.63550952845901
TmXvryJ57mR0SjfnNE	FNTA	12.1143359673283	11.9412107805524	12.0032366297579	11.2560743428625	11.4285869354819	11.142426517804
BRfcfVRN553u4oDei0	FOLR1	7.54478152188703	7.67026337253092	7.73909367203063	7.54225379939441	7.79306199599776	7.57957556179507
otfSbQ70_07x405Ptg	FOS	8.48831334063008	8.03307090024267	8.38981765800261	8.6728214834294	8.40623746769542	8.70338336717475
68GuAaVyirZ3L4HdSk	FOSL2	8.74887934169246	8.90858042496634	8.48057203553603	9.00203028175261	8.56474213082362	8.64664329300565
0qV_XpP6oe756Bw_Cc	FPGS	10.3310317886194	9.99037908939134	10.2007722819955	10.2835093775527	10.2725244351227	10.4563298989762
Eehaggersd04abt3k4	FXN	10.7245116415208	10.4300874706207	10.7030461113834	10.6889994879428	10.7357215848184	10.9311010756254
fll4JR69Q20EF1n7UA	NCS1	7.63973265324936	7.77368151251476	7.76882948938017	7.69139414611798	7.85063136842855	7.81884059787797
HUIAKOE1SCCEKgu4JI	FRG1	8.56295696825393	8.17685005201241	8.51713873643462	8.15145648560627	8.50222254955232	8.53885470674176
EnnK7rHAh8o1QREIq4	FRK	7.73881265751005	7.64609497898103	7.66352950806884	7.71542892979698	7.7689627971839	7.5784610388292
W6TAlV4nsnte9H3CpU	BRD2	12.0616496075322	12.4844558307513	12.4511198426768	11.9118151226704	12.1250535285512	11.9586299355743
KiKkos0P70LJ5Lt76U	FSTL1	7.55258835778063	7.5927592719403	7.52927288055716	7.40371493405726	7.49917243552195	7.57790360548335
uk7Snl9N.3ML5FAE3k	FTH1	15.08011659343	15.4876777956606	15.4400147033061	15.0644349448921	14.9446477112921	15.2621227110553
xfsrXSernshiTgvFyw	AKTIP	7.80976197907993	7.89842444708296	7.9531061660836	8.13222310941672	8.1197812479572	8.07831814966045
EYD0IS3NILAugzv6X4	FV1	7.70698571500062	7.65703814665873	7.66488524507491	7.82164119798392	7.72850483144507	7.89688890550166
NoIAdxVfKfyUefXKK0	TIMM10B	8.88007002478663	9.08073047411822	9.1874573083321	9.31487228433703	9.47514404601538	9.45337539527759
HJiqKKX70pzEZNCeJI	DTX1	8.34863713684476	8.19057797668961	8.14597164137824	8.15145648560627	7.98507692820058	8.24217333336091
6yJ4t0iSECAXVCoB.o	FXR1	9.78348756219388	10.0812061851898	9.8338490926193	10.2373610570628	10.1385141547601	10.2476969798006
0pwI5_oL5G4dvv3ogg	FYN	8.50071684353777	8.64850113904448	8.56871004597347	8.17445962870925	8.20244993154795	8.17627685216354
Bg0UWk5RNSx0gdIlJA	FZD5	8.04421490380746	8.40303123060056	8.29910035943338	8.28377296277726	8.19064210341918	8.2396584692054
lXkAgDuYKki0i_pKCI	FZD6	7.87716479343832	8.00971513180436	8.10878395921563	8.3085392670522	8.16512662160697	8.16354333138407
KuQDTojxLdUXR7l8d4	XRCC6	11.6855266780903	11.9489216029863	12.3536927246428	12.2868623646386	12.2289086241034	12.3642232207279
9dU3yKiGfURDyipCvM	GANAB	10.3551019872053	10.305343471223	9.81856826604756	9.54871845732121	9.89935101769892	9.92119020569697
BT7Kv0qUUelc3iUVN8	G6PDX	8.99243497350689	9.0407651890838	8.83561019015353	8.78399368028152	8.8061277876577	8.91317172103629
cUUd04MV6hAKggzIqQ	SLC37A4	7.74580870544328	7.71835994366358	7.82569006807391	7.88207298773837	7.84261707903694	8.05624861990913
l0XpHIg7onabqhNu3k	GAA	9.10641062642248	9.62867947845825	9.48465612292581	9.28204061203375	8.98679043064052	9.01532357309559
Zt5J4p_3d9vSF3xe_U	GAB1	7.5300207209642	7.66009764827556	7.46446606690692	7.63816614397947	7.58413154527999	7.58681127113152
KhcoXXqi3wr.3wM.Ik	GABPA	8.60857171139456	8.73347181140964	8.54884007017048	8.35012823140831	8.15665570928399	8.45196072831475
E65D0kLLydKq0kLTRg	GABPB1	8.8515299274797	8.95331590845134	8.82085754617906	8.41746076838013	8.26310287997536	8.47514218585437
6nNQ476AER5e79XAGE	GABRA1	7.55683174591011	7.62618045177646	7.57576969750831	7.59302417893711	7.74294019141056	7.72570417289375
oyrVS8Lsyq0Kev895I	GABRB2	7.55874887145785	7.61377838920133	7.62023082764582	7.4444176682773	7.48986011978524	7.70827808668925
ZaN99XFl.5_9Dfvx6s	GABRG2	7.4188393959122	7.6133544887515	7.59473635532654	7.56216663148045	7.58413154527999	7.60739692113202
lux1cEnLRUf7uPKTgQ	GABRG3	7.58472413697554	7.47661721817751	7.6358229623873	7.69634139294687	7.72796941631991	7.70013714639882
ZUoAkSKEzoTtkNKJV4	GABRR1	7.5779756014229	7.54581431297461	7.55841598322196	7.53555776682123	7.38839183083109	7.44298790580571
ofjlXPUq61ET7huVg0	SLC6A13	7.98369599834324	8.03414721208378	8.2039018760411	8.01274140926588	7.95377829338389	7.83750087748721
Zd_hXvyRVjfn1OHtcU	GAD1	7.60937927390493	7.62047060081392	7.69672021361368	7.76867883197128	7.82848492922904	7.77288153952211
